New message #550: 23 headers (16 Received:), 36 body lines
Maximum reltol: 2.10703e+24
Minimum reltol: 5.00790e-04
# of reltol errors: 1242
# of obiwan errors: 1
# of skiptol errors: 0
specdiff run completed
(1, 1): spec_diff(--lines, 10, --quiet, --calctol, --histogram, -m, --cw, one004, two005)
Absolute differences:
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  
0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  
Count:       Count:       Count:       Count:       Count:       Count:       
133065       0            0            0            0            0            

Relative differences:
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
      *                                                                       
0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  
0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  
Count:       Count:       Count:       Count:       Count:       Count:       
129962       0            0            0            0            0            

Calculated tolerances:
Maximum abstol: 0.00000e+00
# of abstol errors: 0
Maximum reltol: 0.00000e+00
# of reltol errors: 0
# of obiwan errors: 0
# of skiptol errors: 0
specdiff run completed

mbox0: /+tyUXt8HyfXAhnD8St9bv1HMzEGEQ3y30p16+7emp17WKVypkxe73k5xA2jnam6ZdToNGofZEkcGUbg9j4auA

mbox1: rAJFmM4MPYJisI9dFusRHKcs+pCY6XaU/cB+ZfE6qm7FxEh85n2dyo1Ii0IfkpDGfFOHVA2E5k0KYQAsiLKDng

two003.mis:
0001:  From foofie@baz.autoparts.org Mon Aug 25 08:31:47 1997
       From barney@bar.quux.teletubbies.fish.org Mon Jan 5 08:58:51 1998
            ^
0002:  Received: from monkey.foo.teletubbies.net (foo.net [559.302.465.48]) by autoparts.teletubbies.xyzzy.net (8.8.8/v1.0-cgb) with SMTP id RAA23880; Tue, 23 Dec 1997 17:06:05 -0500 (EST)
       Received: (from barney@localhost) by wubble.fish.quux.baz.org (8.9.0/8.9.0) id RAA01985 for gpcapc-out; Thu, 30 Jul 1998 17:10:05 -0400
                 ^
0003:  Received: from monkey.quux.edu (wubble.edu) by monkey.org with ESMTP (630.491.65.596/16.2) id AA081216703; Fri, 27 Feb 1998 11:11:43 -0800
       Received: (from foofie@localhost) by quux.com (8.7.1/8.7.3) id SAA25017; Thu, 12 Jun 1997 18:39:44 -0500
                 ^
0004:  Received: from bar.monkey.com ([552.321.571.396]) by wubble.Godzilla.gibbon.org with SMTP (274.222.25.261/16.2) id AA230904636; Tue, 25 Nov 1997 13:50:36 -0800
       Received: from fish.wubble.gibbon.com (baz.fish.gibbon.com [194.567.670.299]) by bar.xyzzy.com (980309.SGI.8.8.8-aspam-6.2/980304.SGI-aspam) via ESMTP id OAA04328 for <@teletubbies.monkey.com:george@bar.org>; Fri, 13 Mar 1998 14:51:57 -0800 (PST) mail_from (barney@baz.Godzilla.Godzilla.com)
                      ^
0005:  Received: by teletubbies.quux.com (472.565.150.143/16.2) id AA129334225; Wed, 3 Jun 1998 13:03:45 -0700
       Received: from baz.quux.gibbon.wubble.com (bar.fish.foo.com [669.656.520.387]) by fish.bar.fish.com (8.8.5/DELL-INET-10-14-1997) with SMTP id LAA01058; Wed, 26 Nov 1997 11:34:14 -0600 (GMT)
                 ^
0006:  Received: from gibbon.net (xyzzy.bar.net [695.159.527.221]) by monkey.net (8.8.5/v1.0-cgb) with SMTP id QAA01547; Thu, 4 Dec 1997 16:52:24 -0500 (EST)
       Received: from foo.autoparts.bar.com (wubble.quux.wubble.com [354.329.754.674]) by teletubbies.monkey.Godzilla.bar.com (8.8.8/8.8.8) with SMTP id JAA29241 for <ralph@bar.bar.com>; Mon, 11 May 1998 09:36:39 +0100 (BST)
                      ^
0007:  Received: by teletubbies.wubble.baz.org (476.484.573.598/16.2) id AA238706597; Wed, 30 Jul 1997 16:49:57 -0700
       Received: from fish.Godzilla.bar.edu (whale.wubble.edu) by gibbon.com with ESMTP (360.41.151.381/16.2) id AA060621444; Sun, 31 May 1998 06:30:44 -0700
                 ^
0008:  Received: from xyzzy.Godzilla.wubble.baz.org (gibbon.quux.teletubbies.foo.com [123.59.112.22]) by wubble.baz.fish.org (8.8.8/8.8.8) with ESMTP id NAA28113 for <boopsie@wubble.org>; Tue, 31 Mar 1998 13:48:30 -0500
       Return-Path: <boopsie@foo.autoparts.teletubbies.gibbon.org>
         ^
0009:  Received: from bar.foo.whale.wubble.org (Godzilla.com [529.539.608.180]) by foo.baz.fish.org (8.8.8/8.8.8) with ESMTP id MAA06042 for <barrel@baz.whale.org>; Tue, 19 May 1998 12:35:47 -0400
       X-Mts: smtp
       ^
0010:  Received: by baz.quux.com (5.x/SMI-SVR4) id AA28378; Sat, 14 Mar 1998 20:16:54 -0600
       Reply-to: barrel@quux.wubble.com
         ^
'two003' short

